stem	scene	obj	part	instruction_path	positive_path	pos_shape	pos_min	pos_max	instruction_preview	instruction_len
be5676b7be9f1b13c606e1e2681eb9a313d92ab332aa68deefed5e9818c9e663_1_0	be5676b7be9f1b13c606e1e2681eb9a313d92ab332aa68deefed5e9818c9e663	1	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/be5676b7be9f1b13c606e1e2681eb9a313d92ab332aa68deefed5e9818c9e663_1_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/be5676b7be9f1b13c606e1e2681eb9a313d92ab332aa68deefed5e9818c9e663_1_0.pt	7x6	0.009379	352.90506	Lift highlighter by its marker.	31
e2caa11c3ce5097008dcd8b8110aa212117defb1a9033834a49f9e224276c1c7_0_2	e2caa11c3ce5097008dcd8b8110aa212117defb1a9033834a49f9e224276c1c7	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/e2caa11c3ce5097008dcd8b8110aa212117defb1a9033834a49f9e224276c1c7_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/e2caa11c3ce5097008dcd8b8110aa212117defb1a9033834a49f9e224276c1c7_0_2.pt	1x6	0.018058	291.610809	Fetch pen by its cap.	21
38297c64a3dfd93ba066faf177fc3513c96220958529d73683f477c12e2478d7_0_2	38297c64a3dfd93ba066faf177fc3513c96220958529d73683f477c12e2478d7	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/38297c64a3dfd93ba066faf177fc3513c96220958529d73683f477c12e2478d7_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/38297c64a3dfd93ba066faf177fc3513c96220958529d73683f477c12e2478d7_0_2.pt	4x6	0.032267	243.789581	Lift pen by its cap.	20
89fb6b4da32745895791495d96bc307246fd6ca52ecc0c76a8739b79dc2c7fe6_2_2	89fb6b4da32745895791495d96bc307246fd6ca52ecc0c76a8739b79dc2c7fe6	2	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/89fb6b4da32745895791495d96bc307246fd6ca52ecc0c76a8739b79dc2c7fe6_2_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/89fb6b4da32745895791495d96bc307246fd6ca52ecc0c76a8739b79dc2c7fe6_2_2.pt	2x6	0.015618	369.890503	Fetch tongs by its handle.	26
08e47a7fba39ae3f00d8334bc33a68a41b35a9a20ea5aa67e3a0813ed9105334_0_2	08e47a7fba39ae3f00d8334bc33a68a41b35a9a20ea5aa67e3a0813ed9105334	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/08e47a7fba39ae3f00d8334bc33a68a41b35a9a20ea5aa67e3a0813ed9105334_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/08e47a7fba39ae3f00d8334bc33a68a41b35a9a20ea5aa67e3a0813ed9105334_0_2.pt	6x6	0.068049	378.130096	Take hold of toy on its function.	33
a01fe491394d597e34afdab00a7a99a5650b1b8faba6830c69c18baad782bde9_1_1	a01fe491394d597e34afdab00a7a99a5650b1b8faba6830c69c18baad782bde9	1	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/a01fe491394d597e34afdab00a7a99a5650b1b8faba6830c69c18baad782bde9_1_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/a01fe491394d597e34afdab00a7a99a5650b1b8faba6830c69c18baad782bde9_1_1.pt	9x6	0.062614	276.684692	Take hold of notepad on its tear-off sheets.	44
8c4291ebd6fc2a04712a7151cd3970ca5bcbe51b73818a71680e5e55022bd1d3_0_0	8c4291ebd6fc2a04712a7151cd3970ca5bcbe51b73818a71680e5e55022bd1d3	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/8c4291ebd6fc2a04712a7151cd3970ca5bcbe51b73818a71680e5e55022bd1d3_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/8c4291ebd6fc2a04712a7151cd3970ca5bcbe51b73818a71680e5e55022bd1d3_0_0.pt	26x6	0.016078	356.033783	Take hold of eraser on its rubber or material.	46
ffab3179c37b8805cc1107afed316a6857ea67fb93f30fe15b27a68bca93b65c_0_1	ffab3179c37b8805cc1107afed316a6857ea67fb93f30fe15b27a68bca93b65c	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/ffab3179c37b8805cc1107afed316a6857ea67fb93f30fe15b27a68bca93b65c_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/ffab3179c37b8805cc1107afed316a6857ea67fb93f30fe15b27a68bca93b65c_0_1.pt	13x6	0.0144	365.676971	Take pencil by its lead.	24
15fed1d648868df2d6c113c2ce3faf900146b60b9b17bc16b91cb8edc713f79e_0_1	15fed1d648868df2d6c113c2ce3faf900146b60b9b17bc16b91cb8edc713f79e	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/15fed1d648868df2d6c113c2ce3faf900146b60b9b17bc16b91cb8edc713f79e_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/15fed1d648868df2d6c113c2ce3faf900146b60b9b17bc16b91cb8edc713f79e_0_1.pt	4x6	0.018563	291.648926	Fetch highlighter by its bright color.	38
11a3aa927d023bdcf7d8a6de40249d4732d6a2f41c9696c1a85360c98c78f59b_0_2	11a3aa927d023bdcf7d8a6de40249d4732d6a2f41c9696c1a85360c98c78f59b	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/11a3aa927d023bdcf7d8a6de40249d4732d6a2f41c9696c1a85360c98c78f59b_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/11a3aa927d023bdcf7d8a6de40249d4732d6a2f41c9696c1a85360c98c78f59b_0_2.pt	2x6	0.11685	273.408295	Hold ball at its bounce.	24
2ee7db67f9ad9194c68c675afdec081ace4bdb4d7de409f037bc5e2bcf61f040_0_1	2ee7db67f9ad9194c68c675afdec081ace4bdb4d7de409f037bc5e2bcf61f040	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/2ee7db67f9ad9194c68c675afdec081ace4bdb4d7de409f037bc5e2bcf61f040_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/2ee7db67f9ad9194c68c675afdec081ace4bdb4d7de409f037bc5e2bcf61f040_0_1.pt	2x6	0.00946	340.341583	Fetch rubber by its eraser.	27
95cf048feb7bc5a5e3f327c79efe2132b5fc173a21688bff0ac3a3d213c4c20c_0_2	95cf048feb7bc5a5e3f327c79efe2132b5fc173a21688bff0ac3a3d213c4c20c	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/95cf048feb7bc5a5e3f327c79efe2132b5fc173a21688bff0ac3a3d213c4c20c_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/95cf048feb7bc5a5e3f327c79efe2132b5fc173a21688bff0ac3a3d213c4c20c_0_2.pt	3x6	0.016622	303.197205	Grasp key at its ring.	22
2575af8f55f411f3bf3fb2136f481ef341596fb7caf8dc0f4ff626d418414e70_0_1	2575af8f55f411f3bf3fb2136f481ef341596fb7caf8dc0f4ff626d418414e70	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/2575af8f55f411f3bf3fb2136f481ef341596fb7caf8dc0f4ff626d418414e70_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/2575af8f55f411f3bf3fb2136f481ef341596fb7caf8dc0f4ff626d418414e70_0_1.pt	28x6	0.009128	374.142303	Grasp pen at its ink or lead.	29
28981140dce45546a6d004a624ea769445325535f142bb8bc50ceeb2a9e23542_0_0	28981140dce45546a6d004a624ea769445325535f142bb8bc50ceeb2a9e23542	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/28981140dce45546a6d004a624ea769445325535f142bb8bc50ceeb2a9e23542_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/28981140dce45546a6d004a624ea769445325535f142bb8bc50ceeb2a9e23542_0_0.pt	1x6	0.010846	378.682159	Take hold of spoon on its utensil.	34
ac2369efe7aeab6f062e2c90b0341655482a575fa3771a95e2456b427837e8e9_2_2	ac2369efe7aeab6f062e2c90b0341655482a575fa3771a95e2456b427837e8e9	2	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/ac2369efe7aeab6f062e2c90b0341655482a575fa3771a95e2456b427837e8e9_2_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/ac2369efe7aeab6f062e2c90b0341655482a575fa3771a95e2456b427837e8e9_2_2.pt	14x6	0.008766	294.553162	Fetch sunglasses by its frame.	30
eabd8ec6b633ef695e0f5ae4388a5ba85d3e18411e2c22783c8fd16b319833e0_0_2	eabd8ec6b633ef695e0f5ae4388a5ba85d3e18411e2c22783c8fd16b319833e0	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/eabd8ec6b633ef695e0f5ae4388a5ba85d3e18411e2c22783c8fd16b319833e0_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/eabd8ec6b633ef695e0f5ae4388a5ba85d3e18411e2c22783c8fd16b319833e0_0_2.pt	17x6	0.019084	296.674774	Grasp pencil at its eraser.	27
bff3b8bcdd1cabda94e454a2f3c930910a0b5ccd4a4cb8e0745b70f9e64c14ff_1_0	bff3b8bcdd1cabda94e454a2f3c930910a0b5ccd4a4cb8e0745b70f9e64c14ff	1	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/bff3b8bcdd1cabda94e454a2f3c930910a0b5ccd4a4cb8e0745b70f9e64c14ff_1_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/bff3b8bcdd1cabda94e454a2f3c930910a0b5ccd4a4cb8e0745b70f9e64c14ff_1_0.pt	7x6	0.010781	366.127106	Take hold of pen on its barrel.	31
41da237ae92aa983acdc8bedff7c550d13b4ef890d3f73a013387ca063b96b1e_1_0	41da237ae92aa983acdc8bedff7c550d13b4ef890d3f73a013387ca063b96b1e	1	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/41da237ae92aa983acdc8bedff7c550d13b4ef890d3f73a013387ca063b96b1e_1_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/41da237ae92aa983acdc8bedff7c550d13b4ef890d3f73a013387ca063b96b1e_1_0.pt	3x6	0.045135	238.483627	Hold hairpin at its metal or plastic.	37
5e71b910923280c3ae33a8d2d1d60d2ab913c56c0b5df5345c0a752de33ef182_0_0	5e71b910923280c3ae33a8d2d1d60d2ab913c56c0b5df5345c0a752de33ef182	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/5e71b910923280c3ae33a8d2d1d60d2ab913c56c0b5df5345c0a752de33ef182_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/5e71b910923280c3ae33a8d2d1d60d2ab913c56c0b5df5345c0a752de33ef182_0_0.pt	25x6	0.007756	364.988342	Grasp pen at its barrel.	24
b2b1b973fdf2dcfcd2dd92124c67b8e50214c55f5d55e8150c4a2f1199ab545d_3_1	b2b1b973fdf2dcfcd2dd92124c67b8e50214c55f5d55e8150c4a2f1199ab545d	3	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/b2b1b973fdf2dcfcd2dd92124c67b8e50214c55f5d55e8150c4a2f1199ab545d_3_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/b2b1b973fdf2dcfcd2dd92124c67b8e50214c55f5d55e8150c4a2f1199ab545d_3_1.pt	1x6	0.206872	306.258118	Take hold of pen on its ink or lead.	36
81eefad64b44a6c078b2b839ec42125b6ebb8047d89da162a02ce7c32e28ca33_0_2	81eefad64b44a6c078b2b839ec42125b6ebb8047d89da162a02ce7c32e28ca33	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/81eefad64b44a6c078b2b839ec42125b6ebb8047d89da162a02ce7c32e28ca33_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/81eefad64b44a6c078b2b839ec42125b6ebb8047d89da162a02ce7c32e28ca33_0_2.pt	1x6	0.139533	140.245667	Pick up apple by its seeds.	27
0fbb7d5f2fca742c2c61cb910725662d83d6b2c46b0bf0a579638ef28314be23_1_1	0fbb7d5f2fca742c2c61cb910725662d83d6b2c46b0bf0a579638ef28314be23	1	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/0fbb7d5f2fca742c2c61cb910725662d83d6b2c46b0bf0a579638ef28314be23_1_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/0fbb7d5f2fca742c2c61cb910725662d83d6b2c46b0bf0a579638ef28314be23_1_1.pt	11x6	0.019729	263.521729	Pick up stick by its material.	30
8f5666e1c363e8a9955a93804e48a571ae0ce0c835859af57133b369c3231157_1_1	8f5666e1c363e8a9955a93804e48a571ae0ce0c835859af57133b369c3231157	1	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/8f5666e1c363e8a9955a93804e48a571ae0ce0c835859af57133b369c3231157_1_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/8f5666e1c363e8a9955a93804e48a571ae0ce0c835859af57133b369c3231157_1_1.pt	3x6	0.035711	364.49939	Hold pepper at its flavor.	26
9d5d1c2f758d7c1b5f0b0c86d58f06c4b41a63b9dd63d48be12c10c06a8e7b59_0_0	9d5d1c2f758d7c1b5f0b0c86d58f06c4b41a63b9dd63d48be12c10c06a8e7b59	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/9d5d1c2f758d7c1b5f0b0c86d58f06c4b41a63b9dd63d48be12c10c06a8e7b59_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/9d5d1c2f758d7c1b5f0b0c86d58f06c4b41a63b9dd63d48be12c10c06a8e7b59_0_0.pt	2x6	0.025384	309.851349	Hold apple at its skin.	23
901a3b772c1f3d4b18c80442efe8439d5ecedd64cddddde855959224573d595b_0_3	901a3b772c1f3d4b18c80442efe8439d5ecedd64cddddde855959224573d595b	0	3	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/901a3b772c1f3d4b18c80442efe8439d5ecedd64cddddde855959224573d595b_0_3.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/901a3b772c1f3d4b18c80442efe8439d5ecedd64cddddde855959224573d595b_0_3.pt	6x6	0.112129	356.984863	Pick up apple by its stem.	26
a3452cbb5f1390f848108a791ae26600d8f7068c8240333501bfac49d143e97b_0_0	a3452cbb5f1390f848108a791ae26600d8f7068c8240333501bfac49d143e97b	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/a3452cbb5f1390f848108a791ae26600d8f7068c8240333501bfac49d143e97b_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/a3452cbb5f1390f848108a791ae26600d8f7068c8240333501bfac49d143e97b_0_0.pt	7x6	0.007245	216.304901	Fetch pen by its barrel.	24
4bbfa517fd40c7a3979fb45f71738ef9311afadd6708c895161dabc2881c7a5f_1_1	4bbfa517fd40c7a3979fb45f71738ef9311afadd6708c895161dabc2881c7a5f	1	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/4bbfa517fd40c7a3979fb45f71738ef9311afadd6708c895161dabc2881c7a5f_1_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/4bbfa517fd40c7a3979fb45f71738ef9311afadd6708c895161dabc2881c7a5f_1_1.pt	5x6	0.052367	353.476105	Grasp car at its wheels.	24
e162ba55003f86f66d483103992df1468034cad77951bb0ebc32862038a7e28a_1_2	e162ba55003f86f66d483103992df1468034cad77951bb0ebc32862038a7e28a	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/e162ba55003f86f66d483103992df1468034cad77951bb0ebc32862038a7e28a_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/e162ba55003f86f66d483103992df1468034cad77951bb0ebc32862038a7e28a_1_2.pt	5x6	0.0187	228.181183	Take hold of scissors on its pivot.	35
954c04797be7e2c0fa4c416c6dbdd634cf160b7e59e5da506b500f99d720159e_0_2	954c04797be7e2c0fa4c416c6dbdd634cf160b7e59e5da506b500f99d720159e	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/954c04797be7e2c0fa4c416c6dbdd634cf160b7e59e5da506b500f99d720159e_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/954c04797be7e2c0fa4c416c6dbdd634cf160b7e59e5da506b500f99d720159e_0_2.pt	1x6	0.043015	236.195755	Lift toy by its function.	25
6851132f185c16f0a658741d7859eaffffeb4fb308a078a9a9999f4b4e02f9d6_0_1	6851132f185c16f0a658741d7859eaffffeb4fb308a078a9a9999f4b4e02f9d6	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/6851132f185c16f0a658741d7859eaffffeb4fb308a078a9a9999f4b4e02f9d6_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/6851132f185c16f0a658741d7859eaffffeb4fb308a078a9a9999f4b4e02f9d6_0_1.pt	5x6	0.054484	354.478241	Grab apple on its flesh.	24
a9a39e219a85bf397dc6fa5dd2734d9a8524bf6c70e24faeb79068e690dab7b4_0_3	a9a39e219a85bf397dc6fa5dd2734d9a8524bf6c70e24faeb79068e690dab7b4	0	3	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/a9a39e219a85bf397dc6fa5dd2734d9a8524bf6c70e24faeb79068e690dab7b4_0_3.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/a9a39e219a85bf397dc6fa5dd2734d9a8524bf6c70e24faeb79068e690dab7b4_0_3.pt	1x6	0.0	103.613052	Grab apple on its stem.	23
375b936aff6808d1643b78068c8429155e5a678dc0d78eee92d7ef9df14dad68_0_2	375b936aff6808d1643b78068c8429155e5a678dc0d78eee92d7ef9df14dad68	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/375b936aff6808d1643b78068c8429155e5a678dc0d78eee92d7ef9df14dad68_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/375b936aff6808d1643b78068c8429155e5a678dc0d78eee92d7ef9df14dad68_0_2.pt	2x6	0.018675	362.948578	Fetch marker by its cap.	24
5f2204e7264083062c7da56c61bbb1f3af22380c9027518b4a5a2cf693d8d5cf_2_2	5f2204e7264083062c7da56c61bbb1f3af22380c9027518b4a5a2cf693d8d5cf	2	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/5f2204e7264083062c7da56c61bbb1f3af22380c9027518b4a5a2cf693d8d5cf_2_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/5f2204e7264083062c7da56c61bbb1f3af22380c9027518b4a5a2cf693d8d5cf_2_2.pt	17x6	0.015866	385.902924	Grasp pen at its cap.	21
861ab85292fd27a3e803740945f0aab022bf10f0506e423968328ec0d8497f01_0_0	861ab85292fd27a3e803740945f0aab022bf10f0506e423968328ec0d8497f01	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/861ab85292fd27a3e803740945f0aab022bf10f0506e423968328ec0d8497f01_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/861ab85292fd27a3e803740945f0aab022bf10f0506e423968328ec0d8497f01_0_0.pt	18x6	0.029021	194.563965	Fetch hairbrush by its bristles.	32
f5f918719cf7bf81a9bd6519c1b9ed629a0bf9d8b34c41363ca87a3cc473efb8_0_2	f5f918719cf7bf81a9bd6519c1b9ed629a0bf9d8b34c41363ca87a3cc473efb8	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/f5f918719cf7bf81a9bd6519c1b9ed629a0bf9d8b34c41363ca87a3cc473efb8_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/f5f918719cf7bf81a9bd6519c1b9ed629a0bf9d8b34c41363ca87a3cc473efb8_0_2.pt	1x6	-0.005793	155.058258	Pick up spoon by its handle.	28
b10aac59f8304814522d62de58675fbc02dc57d257fb718c83a6a595303919d3_0_0	b10aac59f8304814522d62de58675fbc02dc57d257fb718c83a6a595303919d3	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/b10aac59f8304814522d62de58675fbc02dc57d257fb718c83a6a595303919d3_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/b10aac59f8304814522d62de58675fbc02dc57d257fb718c83a6a595303919d3_0_0.pt	8x6	0.110237	277.52478	Fetch pencil by its wooden or plastic.	38
9b0409be5f38a11f84a5b66c358b21f6c9cfe371849a1c882c5733c95fff32e8_2_0	9b0409be5f38a11f84a5b66c358b21f6c9cfe371849a1c882c5733c95fff32e8	2	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/9b0409be5f38a11f84a5b66c358b21f6c9cfe371849a1c882c5733c95fff32e8_2_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/9b0409be5f38a11f84a5b66c358b21f6c9cfe371849a1c882c5733c95fff32e8_2_0.pt	8x6	0.063237	290.838654	Grip mug on its handle.	23
7c9034191cab9885b57809b48387cefd9cad2f55060754b4c2426ec04ae579cf_1_2	7c9034191cab9885b57809b48387cefd9cad2f55060754b4c2426ec04ae579cf	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/7c9034191cab9885b57809b48387cefd9cad2f55060754b4c2426ec04ae579cf_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/7c9034191cab9885b57809b48387cefd9cad2f55060754b4c2426ec04ae579cf_1_2.pt	11x6	0.025447	320.479462	Grip spoon on its handle.	25
3b2537d4fe22ab59894e8b5f26089e4272d08d96f165e5e0194a4f6a390122b2_0_1	3b2537d4fe22ab59894e8b5f26089e4272d08d96f165e5e0194a4f6a390122b2	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/3b2537d4fe22ab59894e8b5f26089e4272d08d96f165e5e0194a4f6a390122b2_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/3b2537d4fe22ab59894e8b5f26089e4272d08d96f165e5e0194a4f6a390122b2_0_1.pt	8x6	0.11442	387.666779	Pick up mug by its rim.	23
8966a19f39bd3c814196a1ef110bfea80b6260086e091b79eeefb8661e85ae1e_0_0	8966a19f39bd3c814196a1ef110bfea80b6260086e091b79eeefb8661e85ae1e	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/8966a19f39bd3c814196a1ef110bfea80b6260086e091b79eeefb8661e85ae1e_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/8966a19f39bd3c814196a1ef110bfea80b6260086e091b79eeefb8661e85ae1e_0_0.pt	1x6	0.068279	0.937355	Grab notebook on its cover.	27
231d499bb5d380cbeeb4d00252517c7b2b91ec0afe6fd2d6ac5e646e2e214224_1_0	231d499bb5d380cbeeb4d00252517c7b2b91ec0afe6fd2d6ac5e646e2e214224	1	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/231d499bb5d380cbeeb4d00252517c7b2b91ec0afe6fd2d6ac5e646e2e214224_1_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/231d499bb5d380cbeeb4d00252517c7b2b91ec0afe6fd2d6ac5e646e2e214224_1_0.pt	15x6	0.022745	263.183502	Hold keychain at its ring.	26
53c19816ecfba6628c7245d0969d866f2ab84d41dce5aa76bc7ffcd3479fdf52_0_3	53c19816ecfba6628c7245d0969d866f2ab84d41dce5aa76bc7ffcd3479fdf52	0	3	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/53c19816ecfba6628c7245d0969d866f2ab84d41dce5aa76bc7ffcd3479fdf52_0_3.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/53c19816ecfba6628c7245d0969d866f2ab84d41dce5aa76bc7ffcd3479fdf52_0_3.pt	5x6	0.027491	172.454102	Take hold of apple on its stem.	31
