stem	scene	obj	part	instruction_path	positive_path	pos_shape	pos_min	pos_max	instruction_preview	instruction_len
c8100882307d0478a32e4c1efa60c0fd067fc164c89ebfbf2f014c2fa9a62f2e_1_2	c8100882307d0478a32e4c1efa60c0fd067fc164c89ebfbf2f014c2fa9a62f2e	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/c8100882307d0478a32e4c1efa60c0fd067fc164c89ebfbf2f014c2fa9a62f2e_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/c8100882307d0478a32e4c1efa60c0fd067fc164c89ebfbf2f014c2fa9a62f2e_1_2.pt	19x6	0.018474	229.386215	Grab spoon on its handle.	25
11162b4b9cf43a593f0117ad5939d5d1eb63dfa4cf03be50f342daefe82257a4_1_2	11162b4b9cf43a593f0117ad5939d5d1eb63dfa4cf03be50f342daefe82257a4	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/11162b4b9cf43a593f0117ad5939d5d1eb63dfa4cf03be50f342daefe82257a4_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/11162b4b9cf43a593f0117ad5939d5d1eb63dfa4cf03be50f342daefe82257a4_1_2.pt	6x6	0.06264	193.015045	Fetch pen by its cap.	21
65bac4638d6f1e264019bd4838c8a1ce25080da8e0da44022f60aa3f2004ae5e_0_0	65bac4638d6f1e264019bd4838c8a1ce25080da8e0da44022f60aa3f2004ae5e	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/65bac4638d6f1e264019bd4838c8a1ce25080da8e0da44022f60aa3f2004ae5e_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/65bac4638d6f1e264019bd4838c8a1ce25080da8e0da44022f60aa3f2004ae5e_0_0.pt	4x6	0.046826	374.484375	Grip vase on its container.	27
a49fb661d22cfd4a9e7dec72d8ae9a9613b0eebe7f0a88617cd46fff38843765_0_2	a49fb661d22cfd4a9e7dec72d8ae9a9613b0eebe7f0a88617cd46fff38843765	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/a49fb661d22cfd4a9e7dec72d8ae9a9613b0eebe7f0a88617cd46fff38843765_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/a49fb661d22cfd4a9e7dec72d8ae9a9613b0eebe7f0a88617cd46fff38843765_0_2.pt	10x6	0.018326	358.260742	Take hold of hairbrush on its grip.	35
ec52048e1f5736e4e020374424a0a7aafdaa6b097c2dd1e6afb631a45a9ea174_0_0	ec52048e1f5736e4e020374424a0a7aafdaa6b097c2dd1e6afb631a45a9ea174	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/ec52048e1f5736e4e020374424a0a7aafdaa6b097c2dd1e6afb631a45a9ea174_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/ec52048e1f5736e4e020374424a0a7aafdaa6b097c2dd1e6afb631a45a9ea174_0_0.pt	8x6	0.031355	372.352753	Fetch mug by its handle.	24
4090a6e237e5f61fe2ebec381e1b4af429128dcd9e8b53e0a27157a6c03688c8_0_2	4090a6e237e5f61fe2ebec381e1b4af429128dcd9e8b53e0a27157a6c03688c8	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/4090a6e237e5f61fe2ebec381e1b4af429128dcd9e8b53e0a27157a6c03688c8_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/4090a6e237e5f61fe2ebec381e1b4af429128dcd9e8b53e0a27157a6c03688c8_0_2.pt	1x6	0.211935	363.885956	Take eraser by its texture.	27
b2dbd1009aa7a0b4f73d354680bbc012c77bf222eff8008db23393f970352c58_0_0	b2dbd1009aa7a0b4f73d354680bbc012c77bf222eff8008db23393f970352c58	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/b2dbd1009aa7a0b4f73d354680bbc012c77bf222eff8008db23393f970352c58_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/b2dbd1009aa7a0b4f73d354680bbc012c77bf222eff8008db23393f970352c58_0_0.pt	11x6	0.047153	238.859467	Take hold of pencil on its wooden or plastic.	45
2b9e652a859d5fcbb45b65d986a459cce404bfb39a750f38f5a9253d3778f1e7_0_1	2b9e652a859d5fcbb45b65d986a459cce404bfb39a750f38f5a9253d3778f1e7	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/2b9e652a859d5fcbb45b65d986a459cce404bfb39a750f38f5a9253d3778f1e7_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/2b9e652a859d5fcbb45b65d986a459cce404bfb39a750f38f5a9253d3778f1e7_0_1.pt	15x6	0.02882	385.164948	Hold hairbrush at its handle.	29
eeb7005da1328d11c8c0b68afc03bc7638032fc56bd3969293e864d0d686b06f_0_0	eeb7005da1328d11c8c0b68afc03bc7638032fc56bd3969293e864d0d686b06f	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/eeb7005da1328d11c8c0b68afc03bc7638032fc56bd3969293e864d0d686b06f_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/eeb7005da1328d11c8c0b68afc03bc7638032fc56bd3969293e864d0d686b06f_0_0.pt	9x6	0.026636	299.18811	Fetch pen by its barrel.	24
6cccf187e2e5518f0ae9536e5cc724538b36efd1dcbe21de1de1fb9263a96b4a_1_1	6cccf187e2e5518f0ae9536e5cc724538b36efd1dcbe21de1de1fb9263a96b4a	1	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/6cccf187e2e5518f0ae9536e5cc724538b36efd1dcbe21de1de1fb9263a96b4a_1_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/6cccf187e2e5518f0ae9536e5cc724538b36efd1dcbe21de1de1fb9263a96b4a_1_1.pt	15x6	0.022639	297.188354	Grip ball on its material.	26
908f992a4622d848abbfb1e4a58f8c34d0f631c9473b740aad4613b011b5ec86_1_2	908f992a4622d848abbfb1e4a58f8c34d0f631c9473b740aad4613b011b5ec86	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/908f992a4622d848abbfb1e4a58f8c34d0f631c9473b740aad4613b011b5ec86_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/908f992a4622d848abbfb1e4a58f8c34d0f631c9473b740aad4613b011b5ec86_1_2.pt	10x6	0.049095	291.086945	Take hold of smartphone on its apps.	36
fadd0dd0413a815cea8e1ce47a76e98d6d841bb34fd90922fb9c1bb18beef35f_1_2	fadd0dd0413a815cea8e1ce47a76e98d6d841bb34fd90922fb9c1bb18beef35f	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/fadd0dd0413a815cea8e1ce47a76e98d6d841bb34fd90922fb9c1bb18beef35f_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/fadd0dd0413a815cea8e1ce47a76e98d6d841bb34fd90922fb9c1bb18beef35f_1_2.pt	4x6	0.015519	305.442078	Take hold of stapler on its base.	33
39adb6f965109cc45ad46e68bac8ad988d4554422939b808ffb626916c1bfa8f_1_2	39adb6f965109cc45ad46e68bac8ad988d4554422939b808ffb626916c1bfa8f	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/39adb6f965109cc45ad46e68bac8ad988d4554422939b808ffb626916c1bfa8f_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/39adb6f965109cc45ad46e68bac8ad988d4554422939b808ffb626916c1bfa8f_1_2.pt	4x6	0.157426	213.479492	Pick up pad by its padding.	27
b0cf8d2125618bbedbe3615b8282f5700bfc354984b2194d1199d88ec38cc50e_2_0	b0cf8d2125618bbedbe3615b8282f5700bfc354984b2194d1199d88ec38cc50e	2	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/b0cf8d2125618bbedbe3615b8282f5700bfc354984b2194d1199d88ec38cc50e_2_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/b0cf8d2125618bbedbe3615b8282f5700bfc354984b2194d1199d88ec38cc50e_2_0.pt	2x6	0.071518	340.312592	Hold remote at its control device.	34
212e6b94f13b3fc4659abd3bc56ad5e518aceb0f8879c56972662dd940d5d7af_0_1	212e6b94f13b3fc4659abd3bc56ad5e518aceb0f8879c56972662dd940d5d7af	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/212e6b94f13b3fc4659abd3bc56ad5e518aceb0f8879c56972662dd940d5d7af_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/212e6b94f13b3fc4659abd3bc56ad5e518aceb0f8879c56972662dd940d5d7af_0_1.pt	1x6	0.068246	357.078583	Lift apple by its flesh.	24
fdf3fce94ad5f45eebed335f6fd6afbb24f69c467876d51d435c0c6f91ac6f6d_0_2	fdf3fce94ad5f45eebed335f6fd6afbb24f69c467876d51d435c0c6f91ac6f6d	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/fdf3fce94ad5f45eebed335f6fd6afbb24f69c467876d51d435c0c6f91ac6f6d_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/fdf3fce94ad5f45eebed335f6fd6afbb24f69c467876d51d435c0c6f91ac6f6d_0_2.pt	15x6	0.029831	325.073975	Fetch grape by its seeds.	25
801cde5f48d77a176694c4af4eb306c9565f076f6dd1fcca8f9532412370c63f_0_2	801cde5f48d77a176694c4af4eb306c9565f076f6dd1fcca8f9532412370c63f	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/801cde5f48d77a176694c4af4eb306c9565f076f6dd1fcca8f9532412370c63f_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/801cde5f48d77a176694c4af4eb306c9565f076f6dd1fcca8f9532412370c63f_0_2.pt	6x6	0.080436	292.529938	Hold marble at its color.	25
47309f85a69b92d7e7360de16af0a7e744a650087cd10768f8c6b5faf9626b10_1_1	47309f85a69b92d7e7360de16af0a7e744a650087cd10768f8c6b5faf9626b10	1	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/47309f85a69b92d7e7360de16af0a7e744a650087cd10768f8c6b5faf9626b10_1_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/47309f85a69b92d7e7360de16af0a7e744a650087cd10768f8c6b5faf9626b10_1_1.pt	10x6	0.02862	327.61441	Take spoon by its bowl-shaped.	30
165178af58b440ed4d395a331888c602a05b8bd70e5390d1bfbd71d0e1bd0353_0_2	165178af58b440ed4d395a331888c602a05b8bd70e5390d1bfbd71d0e1bd0353	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/165178af58b440ed4d395a331888c602a05b8bd70e5390d1bfbd71d0e1bd0353_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/165178af58b440ed4d395a331888c602a05b8bd70e5390d1bfbd71d0e1bd0353_0_2.pt	2x6	0.010357	372.501678	Take hold of spoon on its handle.	33
393629d164f6ba83f2e6494c852e54c531885396d1a1245cabae7608156bd96e_0_2	393629d164f6ba83f2e6494c852e54c531885396d1a1245cabae7608156bd96e	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/393629d164f6ba83f2e6494c852e54c531885396d1a1245cabae7608156bd96e_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/393629d164f6ba83f2e6494c852e54c531885396d1a1245cabae7608156bd96e_0_2.pt	8x6	0.022101	195.944412	Take hold of duck on its webbed feet.	37
339108402a93b131d8ceb58dab72b0d565a6696cdf019cfb87c8a3572aaccda4_1_0	339108402a93b131d8ceb58dab72b0d565a6696cdf019cfb87c8a3572aaccda4	1	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/339108402a93b131d8ceb58dab72b0d565a6696cdf019cfb87c8a3572aaccda4_1_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/339108402a93b131d8ceb58dab72b0d565a6696cdf019cfb87c8a3572aaccda4_1_0.pt	12x6	0.026653	366.528229	Grasp eraser at its rubber or material.	39
ecd48f3c2a71fee6b7d559169cec5a5497371972f8b8332cbe206e9b0ed61a31_1_2	ecd48f3c2a71fee6b7d559169cec5a5497371972f8b8332cbe206e9b0ed61a31	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/ecd48f3c2a71fee6b7d559169cec5a5497371972f8b8332cbe206e9b0ed61a31_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/ecd48f3c2a71fee6b7d559169cec5a5497371972f8b8332cbe206e9b0ed61a31_1_2.pt	1x6	0.53136	275.881134	Lift book by its binding.	25
a8438cd45b905358fd843e1e8f95a2289b792472ed1d01f23600f8ad7616b4e4_1_2	a8438cd45b905358fd843e1e8f95a2289b792472ed1d01f23600f8ad7616b4e4	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/a8438cd45b905358fd843e1e8f95a2289b792472ed1d01f23600f8ad7616b4e4_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/a8438cd45b905358fd843e1e8f95a2289b792472ed1d01f23600f8ad7616b4e4_1_2.pt	2x6	0.00656	358.348816	Grip clip on its clamping ends.	31
810a9089198aad73986056eb817f15427001385007994f2f206ff9b168469f85_2_2	810a9089198aad73986056eb817f15427001385007994f2f206ff9b168469f85	2	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/810a9089198aad73986056eb817f15427001385007994f2f206ff9b168469f85_2_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/810a9089198aad73986056eb817f15427001385007994f2f206ff9b168469f85_2_2.pt	7x6	0.007983	377.191681	Grab highlighter on its cap.	28
fa170e62a78637b74cbb0bddc5746a5e2e1791ed718e85e1f913b468dbf412a7_2_1	fa170e62a78637b74cbb0bddc5746a5e2e1791ed718e85e1f913b468dbf412a7	2	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/fa170e62a78637b74cbb0bddc5746a5e2e1791ed718e85e1f913b468dbf412a7_2_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/fa170e62a78637b74cbb0bddc5746a5e2e1791ed718e85e1f913b468dbf412a7_2_1.pt	3x6	0.032945	377.182526	Pick up block by its material.	30
12a79684b6d9cce98528b3f1ae0bdbad52e1d93e1e9f1952be6a78038eb22d17_0_2	12a79684b6d9cce98528b3f1ae0bdbad52e1d93e1e9f1952be6a78038eb22d17	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/12a79684b6d9cce98528b3f1ae0bdbad52e1d93e1e9f1952be6a78038eb22d17_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/12a79684b6d9cce98528b3f1ae0bdbad52e1d93e1e9f1952be6a78038eb22d17_0_2.pt	11x6	0.080571	296.273712	Lift apple by its seeds.	24
33f2bd9ba3b309061a92245173e24b6ba8e9c30cec4694d5bc96f176b12129b6_0_0	33f2bd9ba3b309061a92245173e24b6ba8e9c30cec4694d5bc96f176b12129b6	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/33f2bd9ba3b309061a92245173e24b6ba8e9c30cec4694d5bc96f176b12129b6_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/33f2bd9ba3b309061a92245173e24b6ba8e9c30cec4694d5bc96f176b12129b6_0_0.pt	8x6	0.009197	387.318237	Fetch spoon by its utensil.	27
b0bb1b5eb8cc6a8fcfa9fb587e8a7adb789a0d0c062c3aaf32e1ba7530585f36_0_0	b0bb1b5eb8cc6a8fcfa9fb587e8a7adb789a0d0c062c3aaf32e1ba7530585f36	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/b0bb1b5eb8cc6a8fcfa9fb587e8a7adb789a0d0c062c3aaf32e1ba7530585f36_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/b0bb1b5eb8cc6a8fcfa9fb587e8a7adb789a0d0c062c3aaf32e1ba7530585f36_0_0.pt	13x6	0.021528	328.5802	Grip banana on its skin.	24
ca55ba45aaa3bf43234704f26bc7619a9d12917798c77ec6601b416579815659_0_0	ca55ba45aaa3bf43234704f26bc7619a9d12917798c77ec6601b416579815659	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/ca55ba45aaa3bf43234704f26bc7619a9d12917798c77ec6601b416579815659_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/ca55ba45aaa3bf43234704f26bc7619a9d12917798c77ec6601b416579815659_0_0.pt	2x6	0.042615	215.640213	Hold apple at its skin.	23
c74f48378b6dd716d104867a66569426bbb977048670d04e3763ddea69668de2_1_0	c74f48378b6dd716d104867a66569426bbb977048670d04e3763ddea69668de2	1	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/c74f48378b6dd716d104867a66569426bbb977048670d04e3763ddea69668de2_1_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/c74f48378b6dd716d104867a66569426bbb977048670d04e3763ddea69668de2_1_0.pt	5x6	0.03797	175.166214	Hold note at its paper.	23
6a066aed454561c739ad451189a7101349ba7469a369ad8d72e16008aced3ba9_2_2	6a066aed454561c739ad451189a7101349ba7469a369ad8d72e16008aced3ba9	2	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/6a066aed454561c739ad451189a7101349ba7469a369ad8d72e16008aced3ba9_2_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/6a066aed454561c739ad451189a7101349ba7469a369ad8d72e16008aced3ba9_2_2.pt	1x6	0.020745	248.486267	Lift keychain by its keys.	26
c66ab6cfd7129ec78995bcd13273d5c55542ce0be18a4ea9049614bdb3e1ebb2_1_0	c66ab6cfd7129ec78995bcd13273d5c55542ce0be18a4ea9049614bdb3e1ebb2	1	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/c66ab6cfd7129ec78995bcd13273d5c55542ce0be18a4ea9049614bdb3e1ebb2_1_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/c66ab6cfd7129ec78995bcd13273d5c55542ce0be18a4ea9049614bdb3e1ebb2_1_0.pt	4x6	0.093091	326.335876	Grab lemon on its skin.	23
bbb85c07a4ce34399a1ab287a82655ceb7ad5d5d306e6bdca82a262f35f58eed_0_2	bbb85c07a4ce34399a1ab287a82655ceb7ad5d5d306e6bdca82a262f35f58eed	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/bbb85c07a4ce34399a1ab287a82655ceb7ad5d5d306e6bdca82a262f35f58eed_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/bbb85c07a4ce34399a1ab287a82655ceb7ad5d5d306e6bdca82a262f35f58eed_0_2.pt	4x6	0.019965	200.791504	Pick up stapler by its base.	28
4128e55e8cea694eb997414259ff914cad836d35c537e016ea9511fd4f06b425_1_0	4128e55e8cea694eb997414259ff914cad836d35c537e016ea9511fd4f06b425	1	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/4128e55e8cea694eb997414259ff914cad836d35c537e016ea9511fd4f06b425_1_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/4128e55e8cea694eb997414259ff914cad836d35c537e016ea9511fd4f06b425_1_0.pt	25x6	0.014029	330.566986	Pick up pencil by its wooden or plastic.	40
cff00d0f3732b9ef9fa4fe06d0e1309a6e9be500e1c1948af2b9933b540d7d52_1_2	cff00d0f3732b9ef9fa4fe06d0e1309a6e9be500e1c1948af2b9933b540d7d52	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/cff00d0f3732b9ef9fa4fe06d0e1309a6e9be500e1c1948af2b9933b540d7d52_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/cff00d0f3732b9ef9fa4fe06d0e1309a6e9be500e1c1948af2b9933b540d7d52_1_2.pt	5x6	0.069172	179.527283	Pick up ball by its bounce.	27
e94e3a7c021851e3572920b4af1eaaaf09ecadb14f699ae6e83a320b2545ebe3_0_0	e94e3a7c021851e3572920b4af1eaaaf09ecadb14f699ae6e83a320b2545ebe3	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/e94e3a7c021851e3572920b4af1eaaaf09ecadb14f699ae6e83a320b2545ebe3_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/e94e3a7c021851e3572920b4af1eaaaf09ecadb14f699ae6e83a320b2545ebe3_0_0.pt	10x6	0.036925	186.895691	Grip eraser on its rubber or material.	38
085763d131b7322236b4258087c81f15dcdaf09e1090bc53442124cc4e7b1adf_1_2	085763d131b7322236b4258087c81f15dcdaf09e1090bc53442124cc4e7b1adf	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/085763d131b7322236b4258087c81f15dcdaf09e1090bc53442124cc4e7b1adf_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/085763d131b7322236b4258087c81f15dcdaf09e1090bc53442124cc4e7b1adf_1_2.pt	27x6	0.010114	386.495361	Take hold of pencil on its eraser.	34
86eab35ee3a4a791a7c9dab1854c5bdee93e1fe0594c4a55fba70328a380d402_2_0	86eab35ee3a4a791a7c9dab1854c5bdee93e1fe0594c4a55fba70328a380d402	2	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/86eab35ee3a4a791a7c9dab1854c5bdee93e1fe0594c4a55fba70328a380d402_2_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/86eab35ee3a4a791a7c9dab1854c5bdee93e1fe0594c4a55fba70328a380d402_2_0.pt	5x6	0.008517	324.138977	Grab key on its metal or plastic.	33
293edae73a2759f55b28e6b517d7fbb4fd2bb094d561bcf7a51fcf7e57bf97e4_1_2	293edae73a2759f55b28e6b517d7fbb4fd2bb094d561bcf7a51fcf7e57bf97e4	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/293edae73a2759f55b28e6b517d7fbb4fd2bb094d561bcf7a51fcf7e57bf97e4_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/293edae73a2759f55b28e6b517d7fbb4fd2bb094d561bcf7a51fcf7e57bf97e4_1_2.pt	15x6	0.023407	386.041412	Lift sharpener by its handle.	29
c5cd8e3878eb064ddf3701b3a0b9bbce6e299e43f9d119a3025816949064bceb_0_2	c5cd8e3878eb064ddf3701b3a0b9bbce6e299e43f9d119a3025816949064bceb	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/c5cd8e3878eb064ddf3701b3a0b9bbce6e299e43f9d119a3025816949064bceb_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/c5cd8e3878eb064ddf3701b3a0b9bbce6e299e43f9d119a3025816949064bceb_0_2.pt	2x6	0.851149	179.759964	Take hold of spoon on its handle.	33
607d6c5b9613e7f0ced42f69e616f6fe40c113645f6940e91d0858a40a4c2bb2_1_1	607d6c5b9613e7f0ced42f69e616f6fe40c113645f6940e91d0858a40a4c2bb2	1	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/607d6c5b9613e7f0ced42f69e616f6fe40c113645f6940e91d0858a40a4c2bb2_1_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/607d6c5b9613e7f0ced42f69e616f6fe40c113645f6940e91d0858a40a4c2bb2_1_1.pt	5x6	0.033975	376.206726	Take hold of highlighter on its bright color.	45
d8e9c6bfbc1389775b5bb3af8ac02e89a6679d918cea4e76bc2d137b6d62ca76_0_1	d8e9c6bfbc1389775b5bb3af8ac02e89a6679d918cea4e76bc2d137b6d62ca76	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/d8e9c6bfbc1389775b5bb3af8ac02e89a6679d918cea4e76bc2d137b6d62ca76_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/d8e9c6bfbc1389775b5bb3af8ac02e89a6679d918cea4e76bc2d137b6d62ca76_0_1.pt	4x6	0.060227	264.040741	Take apple by its flesh.	24
