stem	scene	obj	part	instruction_path	positive_path	pos_shape	pos_min	pos_max	instruction_preview	instruction_len
32e3d2e736ec5a2768596b178aeb82c05f5ef6a3d3b070db401456dac4413fa4_1_1	32e3d2e736ec5a2768596b178aeb82c05f5ef6a3d3b070db401456dac4413fa4	1	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/32e3d2e736ec5a2768596b178aeb82c05f5ef6a3d3b070db401456dac4413fa4_1_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/32e3d2e736ec5a2768596b178aeb82c05f5ef6a3d3b070db401456dac4413fa4_1_1.pt	20x6	0.022749	305.531677	Grab notepad on its tear-off sheets.	36
f2678ff42a73cf04b404465f56bd1395bac8feb33d2cb6a1605294e55483ce5f_1_1	f2678ff42a73cf04b404465f56bd1395bac8feb33d2cb6a1605294e55483ce5f	1	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/f2678ff42a73cf04b404465f56bd1395bac8feb33d2cb6a1605294e55483ce5f_1_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/f2678ff42a73cf04b404465f56bd1395bac8feb33d2cb6a1605294e55483ce5f_1_1.pt	13x6	0.035989	333.964203	Hold fork at its handle.	24
8169322d6333ab7ea947454a193f3115197a732e5f22bc590697b6e5be4dd1fc_0_1	8169322d6333ab7ea947454a193f3115197a732e5f22bc590697b6e5be4dd1fc	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/8169322d6333ab7ea947454a193f3115197a732e5f22bc590697b6e5be4dd1fc_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/8169322d6333ab7ea947454a193f3115197a732e5f22bc590697b6e5be4dd1fc_0_1.pt	1x6	0.022637	264.103882	Grip notebook on its pages.	27
c523a2b7a53e2d4382e1287ca8e1df1e675acd4dd5129f73e01ba9de2dbd4082_1_2	c523a2b7a53e2d4382e1287ca8e1df1e675acd4dd5129f73e01ba9de2dbd4082	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/c523a2b7a53e2d4382e1287ca8e1df1e675acd4dd5129f73e01ba9de2dbd4082_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/c523a2b7a53e2d4382e1287ca8e1df1e675acd4dd5129f73e01ba9de2dbd4082_1_2.pt	2x6	0.12904	228.421188	Fetch eraser by its texture.	28
38ebedda7d7530b206972e05b5e9a9a7f697a047403cf0719566174c5f5cbdc8_0_0	38ebedda7d7530b206972e05b5e9a9a7f697a047403cf0719566174c5f5cbdc8	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/38ebedda7d7530b206972e05b5e9a9a7f697a047403cf0719566174c5f5cbdc8_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/38ebedda7d7530b206972e05b5e9a9a7f697a047403cf0719566174c5f5cbdc8_0_0.pt	2x6	0.029704	176.251709	Fetch banana by its skin.	25
6abca80d58f22e19570b40e15abaf44dfed21b061fd27eddbd5029ebebd81bd5_0_1	6abca80d58f22e19570b40e15abaf44dfed21b061fd27eddbd5029ebebd81bd5	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/6abca80d58f22e19570b40e15abaf44dfed21b061fd27eddbd5029ebebd81bd5_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/6abca80d58f22e19570b40e15abaf44dfed21b061fd27eddbd5029ebebd81bd5_0_1.pt	11x6	0.014758	302.027924	Grasp earphones at its cables.	30
3f1461356282eacf94defc9fd7109b7e86b0dcab8ffb2c0b394776d201af837a_0_1	3f1461356282eacf94defc9fd7109b7e86b0dcab8ffb2c0b394776d201af837a	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/3f1461356282eacf94defc9fd7109b7e86b0dcab8ffb2c0b394776d201af837a_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/3f1461356282eacf94defc9fd7109b7e86b0dcab8ffb2c0b394776d201af837a_0_1.pt	3x6	0.024771	361.752136	Fetch spoon by its bowl-shaped.	31
5b43d77bcdc0b0771ffd3f4b5a3c69a84dc259f8ed63d2e773361d6ec04f1023_0_1	5b43d77bcdc0b0771ffd3f4b5a3c69a84dc259f8ed63d2e773361d6ec04f1023	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/5b43d77bcdc0b0771ffd3f4b5a3c69a84dc259f8ed63d2e773361d6ec04f1023_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/5b43d77bcdc0b0771ffd3f4b5a3c69a84dc259f8ed63d2e773361d6ec04f1023_0_1.pt	1x6	0.039157	291.711945	Grab apple on its flesh.	24
9344156c72caabc0757e6dc01265b279c867dd0bcc06831d7061398f7318c5b8_1_1	9344156c72caabc0757e6dc01265b279c867dd0bcc06831d7061398f7318c5b8	1	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/9344156c72caabc0757e6dc01265b279c867dd0bcc06831d7061398f7318c5b8_1_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/9344156c72caabc0757e6dc01265b279c867dd0bcc06831d7061398f7318c5b8_1_1.pt	15x6	0.023684	362.726105	Grasp highlighter at its bright color.	38
f843235713fc76a1801cabc72cbdac018ab3d77d09ad9b3c1e4df5368c39513d_0_0	f843235713fc76a1801cabc72cbdac018ab3d77d09ad9b3c1e4df5368c39513d	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/f843235713fc76a1801cabc72cbdac018ab3d77d09ad9b3c1e4df5368c39513d_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/f843235713fc76a1801cabc72cbdac018ab3d77d09ad9b3c1e4df5368c39513d_0_0.pt	11x6	0.009718	354.494446	Grasp orange at its peel.	25
60d50dc619d17c0cd37ab1038985a4c565042f6f9b2eb2b138d14b33489d6915_1_2	60d50dc619d17c0cd37ab1038985a4c565042f6f9b2eb2b138d14b33489d6915	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/60d50dc619d17c0cd37ab1038985a4c565042f6f9b2eb2b138d14b33489d6915_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/60d50dc619d17c0cd37ab1038985a4c565042f6f9b2eb2b138d14b33489d6915_1_2.pt	5x6	0.039173	376.112183	Grasp glasses at its arms.	26
a06d8b0964a30f2671e04fb2a84e14b490b3d31b65e9964c09c63a2a6e4a6f52_1_0	a06d8b0964a30f2671e04fb2a84e14b490b3d31b65e9964c09c63a2a6e4a6f52	1	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/a06d8b0964a30f2671e04fb2a84e14b490b3d31b65e9964c09c63a2a6e4a6f52_1_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/a06d8b0964a30f2671e04fb2a84e14b490b3d31b65e9964c09c63a2a6e4a6f52_1_0.pt	1x6	0.024222	366.876678	Lift pencil by its wooden or plastic.	37
ca2d6c5c6a7f2f0ca54067fc9f22f909b10e8d4706b4335d7a6ad7b8c55a5e4c_0_0	ca2d6c5c6a7f2f0ca54067fc9f22f909b10e8d4706b4335d7a6ad7b8c55a5e4c	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/ca2d6c5c6a7f2f0ca54067fc9f22f909b10e8d4706b4335d7a6ad7b8c55a5e4c_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/ca2d6c5c6a7f2f0ca54067fc9f22f909b10e8d4706b4335d7a6ad7b8c55a5e4c_0_0.pt	3x6	0.013023	374.568542	Take keychain by its ring.	26
9c7a74e21a538db895daf3c80b732dee0464158061534c52108fafe42a0fc7c8_0_3	9c7a74e21a538db895daf3c80b732dee0464158061534c52108fafe42a0fc7c8	0	3	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/9c7a74e21a538db895daf3c80b732dee0464158061534c52108fafe42a0fc7c8_0_3.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/9c7a74e21a538db895daf3c80b732dee0464158061534c52108fafe42a0fc7c8_0_3.pt	1x6	0.042459	363.25647	Grasp apple at its stem.	24
244762770bf151067cc8ee5969688c34796436fa27833602efe2995c39696b64_2_1	244762770bf151067cc8ee5969688c34796436fa27833602efe2995c39696b64	2	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/244762770bf151067cc8ee5969688c34796436fa27833602efe2995c39696b64_2_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/244762770bf151067cc8ee5969688c34796436fa27833602efe2995c39696b64_2_1.pt	4x6	0.016538	356.099304	Grab vase on its flowers.	25
fd24585ef627a80016712e09fb7336b3aeb63d4284a5c08ccfa5cd15929e27f8_2_1	fd24585ef627a80016712e09fb7336b3aeb63d4284a5c08ccfa5cd15929e27f8	2	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/fd24585ef627a80016712e09fb7336b3aeb63d4284a5c08ccfa5cd15929e27f8_2_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/fd24585ef627a80016712e09fb7336b3aeb63d4284a5c08ccfa5cd15929e27f8_2_1.pt	10x6	0.053078	257.904541	Take key by its notches.	24
55d0b23a86ac8e4282ea33da677f2490ee0d99b9d0979ab8f85832f7ea1cf94f_1_3	55d0b23a86ac8e4282ea33da677f2490ee0d99b9d0979ab8f85832f7ea1cf94f	1	3	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/55d0b23a86ac8e4282ea33da677f2490ee0d99b9d0979ab8f85832f7ea1cf94f_1_3.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/55d0b23a86ac8e4282ea33da677f2490ee0d99b9d0979ab8f85832f7ea1cf94f_1_3.pt	5x6	0.046283	167.707779	Lift apple by its stem.	23
f3d2c7368018e1cb691d19adbfbcf28aa1401681688187bce9522b4c1411b668_1_2	f3d2c7368018e1cb691d19adbfbcf28aa1401681688187bce9522b4c1411b668	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/f3d2c7368018e1cb691d19adbfbcf28aa1401681688187bce9522b4c1411b668_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/f3d2c7368018e1cb691d19adbfbcf28aa1401681688187bce9522b4c1411b668_1_2.pt	9x6	0.082329	385.608612	Grip cup on its interior.	25
623514b423baaf47314b031816ea85479c18a7afd2cccd4851123f03c7710f8b_1_2	623514b423baaf47314b031816ea85479c18a7afd2cccd4851123f03c7710f8b	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/623514b423baaf47314b031816ea85479c18a7afd2cccd4851123f03c7710f8b_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/623514b423baaf47314b031816ea85479c18a7afd2cccd4851123f03c7710f8b_1_2.pt	1x6	0.034202	219.705261	Fetch wallet by its closure.	28
90e9ddab7568a42ce5f5b31258696d947e8569724b315102ed0aa7a76e992eb2_1_1	90e9ddab7568a42ce5f5b31258696d947e8569724b315102ed0aa7a76e992eb2	1	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/90e9ddab7568a42ce5f5b31258696d947e8569724b315102ed0aa7a76e992eb2_1_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/90e9ddab7568a42ce5f5b31258696d947e8569724b315102ed0aa7a76e992eb2_1_1.pt	9x6	0.029718	270.560852	Take hold of spoon on its bowl-shaped.	38
bb65dac4cafe1e559f4e7933910301ca15c907a6eb4081bce7e1c5fcbc0e0681_0_2	bb65dac4cafe1e559f4e7933910301ca15c907a6eb4081bce7e1c5fcbc0e0681	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/bb65dac4cafe1e559f4e7933910301ca15c907a6eb4081bce7e1c5fcbc0e0681_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/bb65dac4cafe1e559f4e7933910301ca15c907a6eb4081bce7e1c5fcbc0e0681_0_2.pt	2x6	0.013526	341.630585	Fetch stapler by its base.	26
bb1e1257e1e8913880c2572822ce46a1c48c6921f5fadc4385c6a5e874d8eb99_0_1	bb1e1257e1e8913880c2572822ce46a1c48c6921f5fadc4385c6a5e874d8eb99	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/bb1e1257e1e8913880c2572822ce46a1c48c6921f5fadc4385c6a5e874d8eb99_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/bb1e1257e1e8913880c2572822ce46a1c48c6921f5fadc4385c6a5e874d8eb99_0_1.pt	8x6	0.042941	375.004669	Fetch spoon by its bowl-shaped.	31
35f812856bbcf0308ebd70d8a3420b4a67178094f4813506c6f572317e8d2fa3_0_0	35f812856bbcf0308ebd70d8a3420b4a67178094f4813506c6f572317e8d2fa3	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/35f812856bbcf0308ebd70d8a3420b4a67178094f4813506c6f572317e8d2fa3_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/35f812856bbcf0308ebd70d8a3420b4a67178094f4813506c6f572317e8d2fa3_0_0.pt	1x6	0.193827	0.802031	Fetch notebook by its cover.	28
9c0acac7b1bd2172949cba3be3958c2d0f74bbca771b1309aea7e92d30917c62_0_1	9c0acac7b1bd2172949cba3be3958c2d0f74bbca771b1309aea7e92d30917c62	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/9c0acac7b1bd2172949cba3be3958c2d0f74bbca771b1309aea7e92d30917c62_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/9c0acac7b1bd2172949cba3be3958c2d0f74bbca771b1309aea7e92d30917c62_0_1.pt	1x6	0.455678	0.961074	Take spoon by its bowl-shaped.	30
ab36093947e8833b5dc924f0458b4b17cfbfd931a5efd78dcb90ceddd9c1f806_1_0	ab36093947e8833b5dc924f0458b4b17cfbfd931a5efd78dcb90ceddd9c1f806	1	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/ab36093947e8833b5dc924f0458b4b17cfbfd931a5efd78dcb90ceddd9c1f806_1_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/ab36093947e8833b5dc924f0458b4b17cfbfd931a5efd78dcb90ceddd9c1f806_1_0.pt	2x6	0.075957	294.260895	Take hold of apple on its skin.	31
90fb8cdda450cbd6091b158f430d0b8836d70f76c8369433098a8563d1eb4a86_1_1	90fb8cdda450cbd6091b158f430d0b8836d70f76c8369433098a8563d1eb4a86	1	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/90fb8cdda450cbd6091b158f430d0b8836d70f76c8369433098a8563d1eb4a86_1_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/90fb8cdda450cbd6091b158f430d0b8836d70f76c8369433098a8563d1eb4a86_1_1.pt	21x6	0.013422	375.927368	Take pen by its ink or lead.	28
18673984a7f6711f31f29dd2b5470998e6ef23e34e07cc991449b12e194ac8dc_0_2	18673984a7f6711f31f29dd2b5470998e6ef23e34e07cc991449b12e194ac8dc	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/18673984a7f6711f31f29dd2b5470998e6ef23e34e07cc991449b12e194ac8dc_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/18673984a7f6711f31f29dd2b5470998e6ef23e34e07cc991449b12e194ac8dc_0_2.pt	3x6	0.020726	207.879303	Grab marker on its cap.	23
c2f1fb88b349dde67f1acc00bb6becd562156248472bc47d721892300496200f_0_0	c2f1fb88b349dde67f1acc00bb6becd562156248472bc47d721892300496200f	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/c2f1fb88b349dde67f1acc00bb6becd562156248472bc47d721892300496200f_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/c2f1fb88b349dde67f1acc00bb6becd562156248472bc47d721892300496200f_0_0.pt	4x6	0.108077	242.468628	Lift hairpin by its metal or plastic.	37
68a75bf79948c5b4aced12d849bdba43d4a75059311734db9ce1b27cc83b334a_0_2	68a75bf79948c5b4aced12d849bdba43d4a75059311734db9ce1b27cc83b334a	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/68a75bf79948c5b4aced12d849bdba43d4a75059311734db9ce1b27cc83b334a_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/68a75bf79948c5b4aced12d849bdba43d4a75059311734db9ce1b27cc83b334a_0_2.pt	11x6	0.00857	239.110992	Lift orange by its seeds.	25
ed0be76dc54b4e7dd9fcbb62a56ab53fae218d950a5a4a75c3998dc0b6f5c1cb_1_2	ed0be76dc54b4e7dd9fcbb62a56ab53fae218d950a5a4a75c3998dc0b6f5c1cb	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/ed0be76dc54b4e7dd9fcbb62a56ab53fae218d950a5a4a75c3998dc0b6f5c1cb_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/ed0be76dc54b4e7dd9fcbb62a56ab53fae218d950a5a4a75c3998dc0b6f5c1cb_1_2.pt	4x6	0.045169	292.72522	Grasp duck at its webbed feet.	30
59a4e1dbafb323c7d742e4c1dba340f4a1d09ed06e48ffbcfe355290a47189a1_0_2	59a4e1dbafb323c7d742e4c1dba340f4a1d09ed06e48ffbcfe355290a47189a1	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/59a4e1dbafb323c7d742e4c1dba340f4a1d09ed06e48ffbcfe355290a47189a1_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/59a4e1dbafb323c7d742e4c1dba340f4a1d09ed06e48ffbcfe355290a47189a1_0_2.pt	11x6	0.038124	334.872986	Fetch spoon by its handle.	26
82520ebd1da7b192076a5c85166f97657ab3d220b0206bb6f10ba10084e72205_1_2	82520ebd1da7b192076a5c85166f97657ab3d220b0206bb6f10ba10084e72205	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/82520ebd1da7b192076a5c85166f97657ab3d220b0206bb6f10ba10084e72205_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/82520ebd1da7b192076a5c85166f97657ab3d220b0206bb6f10ba10084e72205_1_2.pt	12x6	0.020925	328.031219	Grasp fork at its prongs.	25
aaa7d6f6f1ffc4857de687b46de9e6b53a2dbc16d09b7c3a7c3f7ceaf8113fdb_1_3	aaa7d6f6f1ffc4857de687b46de9e6b53a2dbc16d09b7c3a7c3f7ceaf8113fdb	1	3	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/aaa7d6f6f1ffc4857de687b46de9e6b53a2dbc16d09b7c3a7c3f7ceaf8113fdb_1_3.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/aaa7d6f6f1ffc4857de687b46de9e6b53a2dbc16d09b7c3a7c3f7ceaf8113fdb_1_3.pt	2x6	0.02339	298.502838	Grab apple on its stem.	23
83b7b97e89066a1b8288a1143f37de0152d764419acea83edc121dc29a5800ca_1_1	83b7b97e89066a1b8288a1143f37de0152d764419acea83edc121dc29a5800ca	1	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/83b7b97e89066a1b8288a1143f37de0152d764419acea83edc121dc29a5800ca_1_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/83b7b97e89066a1b8288a1143f37de0152d764419acea83edc121dc29a5800ca_1_1.pt	25x6	0.015008	328.860687	Grasp lock at its keyhole.	26
749ecc0263b7f600ffc6a6a85c49eeb6c3351245e0aa40abe75127fe2e909e13_0_0	749ecc0263b7f600ffc6a6a85c49eeb6c3351245e0aa40abe75127fe2e909e13	0	0	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/749ecc0263b7f600ffc6a6a85c49eeb6c3351245e0aa40abe75127fe2e909e13_0_0.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/749ecc0263b7f600ffc6a6a85c49eeb6c3351245e0aa40abe75127fe2e909e13_0_0.pt	17x6	0.015715	387.920807	Hold fork at its tines.	23
124ea656a5ce50ae8514d28b384df53becf53ba827fc7ae23a3b930b17a532bc_1_1	124ea656a5ce50ae8514d28b384df53becf53ba827fc7ae23a3b930b17a532bc	1	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/124ea656a5ce50ae8514d28b384df53becf53ba827fc7ae23a3b930b17a532bc_1_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/124ea656a5ce50ae8514d28b384df53becf53ba827fc7ae23a3b930b17a532bc_1_1.pt	6x6	0.062365	261.571442	Fetch kiwi by its flesh.	24
c29dbd675cbfc1fc2471899510845494ea876006b89a353f2ce351f11b579273_1_2	c29dbd675cbfc1fc2471899510845494ea876006b89a353f2ce351f11b579273	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/c29dbd675cbfc1fc2471899510845494ea876006b89a353f2ce351f11b579273_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/c29dbd675cbfc1fc2471899510845494ea876006b89a353f2ce351f11b579273_1_2.pt	2x6	0.019314	198.41571	Take hold of lock on its shackle.	33
eae0c21eab3960fec8db5ad7f5765c8d5c1cc252f669396865dec96d2c63d990_0_1	eae0c21eab3960fec8db5ad7f5765c8d5c1cc252f669396865dec96d2c63d990	0	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/eae0c21eab3960fec8db5ad7f5765c8d5c1cc252f669396865dec96d2c63d990_0_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/eae0c21eab3960fec8db5ad7f5765c8d5c1cc252f669396865dec96d2c63d990_0_1.pt	2x6	0.04386	304.731873	Grab apple on its flesh.	24
13f4e6319854a6ed56c853229b141a065d935c58326fa82a2492f4a4a3cb626b_0_2	13f4e6319854a6ed56c853229b141a065d935c58326fa82a2492f4a4a3cb626b	0	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/13f4e6319854a6ed56c853229b141a065d935c58326fa82a2492f4a4a3cb626b_0_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/13f4e6319854a6ed56c853229b141a065d935c58326fa82a2492f4a4a3cb626b_0_2.pt	6x6	0.028306	370.424652	Hold eraser at its texture.	27
7cdf3fb646c2d78e785d2ceb28b6c90a504cf9873b4d09048652bf89c5f4e575_1_1	7cdf3fb646c2d78e785d2ceb28b6c90a504cf9873b4d09048652bf89c5f4e575	1	1	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/7cdf3fb646c2d78e785d2ceb28b6c90a504cf9873b4d09048652bf89c5f4e575_1_1.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/7cdf3fb646c2d78e785d2ceb28b6c90a504cf9873b4d09048652bf89c5f4e575_1_1.pt	10x6	0.059463	300.06604	Grip orange on its segments.	28
fb24aa5fab5148267d18326c34ed939f62dc3a08f2c8745555498ef2436ccb24_1_2	fb24aa5fab5148267d18326c34ed939f62dc3a08f2c8745555498ef2436ccb24	1	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/fb24aa5fab5148267d18326c34ed939f62dc3a08f2c8745555498ef2436ccb24_1_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/fb24aa5fab5148267d18326c34ed939f62dc3a08f2c8745555498ef2436ccb24_1_2.pt	7x6	0.100089	199.625198	Grab apple on its seeds.	24
434e47e4e84f189168fd6fc0a629e7352957445cea598596ba85588cd6f3ad41_2_2	434e47e4e84f189168fd6fc0a629e7352957445cea598596ba85588cd6f3ad41	2	2	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_instructions/grasp_instructions/434e47e4e84f189168fd6fc0a629e7352957445cea598596ba85588cd6f3ad41_2_2.pkl	/mnt/data/grasp-anything-lgd/data/processed/grasp-anything-pp/grasp_label_positive/grasp_label_positive/434e47e4e84f189168fd6fc0a629e7352957445cea598596ba85588cd6f3ad41_2_2.pt	2x6	0.025578	177.660995	Take notebook by its binding.	29
